FECHA,TMAX,TMIN,NOMBRE
Mar-23,39.7,19.6,PEHUAJO AERO
Mar-23,,10.5,PERITO MORENO AERO
Mar-23,34.6,19.3,PIGUE AERO
Mar-23,36.9,20.7,PILAR OBSERVATORIO
Mar-23,34.9,22.8,POSADAS AERO
Mar-23,36.7,20.9,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Mar-23,21,13,PUERTO DESEADO AERO
Mar-23,34.6,16.8,PUERTO MADRYN AERO
Mar-23,37.9,19.7,PUNTA INDIO B.A.
Mar-23,37.5,23,RAFAELA AERO
Mar-23,37,23,RECONQUISTA AERO
Mar-23,36.8,21.8,RESISTENCIA AERO
Mar-23,,19.2,RIO COLORADO
Mar-23,35,21.2,RIO CUARTO AERO
Mar-23,15.4,-0.1,RIO GALLEGOS AERO
Mar-23,15.4,-1.5,RIO GRANDE B.A.
Mar-23,37.5,23.3,RIVADAVIA
Mar-23,39,22.8,ROSARIO AERO
Mar-23,30.7,14.6,SALTA AERO
Mar-23,37.8,17,SAN ANTONIO OESTE AERO
Mar-23,34,17.9,SAN CARLOS (MZA)
Mar-23,38.1,24.2,SAN FERNANDO AERO
Mar-23,38.4,21,SAN JUAN AERO
Mar-23,20.4,9.4,SAN JULIAN AERO
Mar-23,34.5,22.9,SAN LUIS AERO
Mar-23,37,22.9,SAN MARTIN (MZA)
Mar-23,35.5,18.8,SAN RAFAEL AERO
Mar-23,19.3,7.7,SANTA CRUZ AERO
Mar-23,37.9,18.8,SANTA ROSA AERO
Mar-23,36.6,,SANTA ROSA DE CONLARA AERO
Mar-23,38.4,24.6,SANTIAGO DEL ESTERO AERO
Mar-23,39.4,23.4,SAUCE VIEJO AERO
Mar-23,38.7,22.4,SUNCHALES AERO
Mar-23,32,17.4,TANDIL AERO
Mar-23,36.6,22.6,TARTAGAL AERO
Mar-23,38.5,25,TERMAS DE RIO HONDO AERO
Mar-23,37.5,21,TINOGASTA
Mar-23,36.6,17.7,TRELEW AERO
Mar-23,,20.6,TRENQUE LAUQUEN
Mar-23,33.8,16.5,TRES ARROYOS
Mar-23,36.2,24,TUCUMAN AERO
Mar-23,13.6,2.8,USHUAIA AERO
Mar-23,32.3,14.5,USPALLATA
Mar-23,38.1,20.6,VENADO TUERTO AERO
Mar-23,37,18.4,VICTORICA
Mar-23,,17.8,VIEDMA AERO
Mar-23,37.8,25.8,VILLA DE MARIA DEL RIO SECO
Mar-23,37.7,23,VILLA DOLORES AERO
Mar-23,28.6,21.4,VILLA GESELL AERO
Mar-23,36.5,17,VILLA REYNOLDS AERO
Mar-23,33.1,25.1,AEROPARQUE AERO
Mar-23,27.4,16.7,AZUL AERO
Mar-23,29.4,15.6,BAHIA BLANCA AERO
Mar-23,20.9,10.5,BARILOCHE AERO
Mar-23,-11.9,-18.5,BASE BELGRANO II
Mar-23,7.2,2.2,BASE CARLINI (EX JUBANY)
Mar-23,2.8,-0.2,BASE ESPERANZA
Mar-23,1.5,-1.2,BASE MARAMBIO
Mar-23,1.2,-1.6,BASE ORCADAS
Mar-23,1.1,-4.2,BASE SAN MARTIN
Mar-23,25.4,15.6,BENITO JUAREZ AERO
Mar-23,29,19,BERNARDO DE IRIGOYEN AERO
Mar-23,32.3,17.9,BOLIVAR AERO
Mar-23,36.8,26,BUENOS AIRES OBSERVATORIO
Mar-23,,24,CAMPO DE MAYO AERO
Mar-23,38.8,24.4,CATAMARCA AERO
Mar-23,37.8,21.6,CERES AERO
Mar-23,36.4,23.4,CHAMICAL AERO
Mar-23,23.7,10,CHAPELCO AERO
Mar-23,35.5,23,CHEPES
Mar-23,,22.1,CHILECITO AERO
Mar-23,33.4,15.6,CIPOLLETTI
Mar-23,25.2,15.2,COMODORO RIVADAVIA AERO
Mar-23,38.2,25.1,CONCORDIA AERO
Mar-23,36.6,15.6,CORDOBA AERO
Mar-23,37.4,21.2,CORDOBA OBSERVATORIO
Mar-23,26.7,16.5,CORONEL PRINGLES AERO
Mar-23,27.3,16.9,CORONEL SUAREZ AERO
Mar-23,34.6,23.2,CORRIENTES AERO
Mar-23,31.2,18.7,DOLORES AERO
Mar-23,22.6,12.1,EL BOLSON AERO
Mar-23,18.9,10.2,EL CALAFATE AERO
Mar-23,38.6,25.7,EL PALOMAR AERO
Mar-23,,20.5,EL TREBOL
Mar-23,35.5,17.5,ESCUELA DE AVIACION MILITAR AERO
Mar-23,22.2,,ESQUEL AERO
Mar-23,39.4,24.8,EZEIZA AERO
Mar-23,36,21.3,FORMOSA AERO
Mar-23,32,18,GENERAL PICO AERO
Mar-23,21.2,10,GOBERNADOR GREGORES AERO
Mar-23,39.1,24.2,GUALEGUAYCHU AERO
Mar-23,31.8,19.2,IGUAZU AERO
Mar-23,34.5,22,ITUZAINGO
Mar-23,32.5,21,JACHAL
Mar-23,34.5,18.9,JUJUY AERO
Mar-23,31.8,16.2,JUJUY U N
Mar-23,37.6,20,JUNIN AERO
Mar-23,36.7,24.4,LA PLATA AERO
Mar-23,22,6.4,LA QUIACA OBSERVATORIO
Mar-23,37.5,25.4,LA RIOJA AERO
Mar-23,34.5,18.9,LABOULAYE AERO
Mar-23,33.5,18.5,LAS FLORES
Mar-23,34.2,21.6,LAS LOMITAS
Mar-23,27.3,13.8,MALARGUE AERO
Mar-23,28.2,7.5,MAQUINCHAO
Mar-23,25.4,17.8,MAR DEL PLATA AERO
Mar-23,37.8,18.2,MARCOS JUAREZ AERO
Mar-23,38.5,,MARIANO MORENO AERO
Mar-23,29.3,21,MENDOZA AERO
Mar-23,27.7,21.5,MENDOZA OBSERVATORIO
Mar-23,36.2,24,MERCEDES AERO (CTES)
Mar-23,,25.8,MERLO AERO
Mar-23,31.5,19.5,METAN
Mar-23,,24.4,MONTE CASEROS AERO
Mar-23,38.7,25.9,MORON AERO
Mar-23,32.8,13.3,NEUQUEN AERO
Mar-23,35.7,19.2,NUEVE DE JULIO
Mar-23,35,21,OBERA
Mar-23,26.6,16.5,OLAVARRIA AERO
Mar-23,36.2,22.4,ORAN AERO
Mar-23,37.6,23,PARANA AERO
Mar-23,25.5,7.7,PASO DE INDIOS
Mar-23,36.9,23.7,PASO DE LOS LIBRES AERO
Mar-23,33.2,19.2,PEHUAJO AERO
Mar-23,,10.5,PERITO MORENO AERO
Mar-23,27.8,16,PIGUE AERO
Mar-23,36.7,20,PILAR OBSERVATORIO
Mar-23,33.6,22.9,POSADAS AERO
Mar-23,35,21.5,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Mar-23,25.2,8.8,PUERTO DESEADO AERO
Mar-23,26.4,11.6,PUERTO MADRYN AERO
Mar-23,28.5,22.5,PUNTA INDIO B.A.
Mar-23,37,20.5,RAFAELA AERO
Mar-23,35.8,24.3,RECONQUISTA AERO
Mar-23,34,21.4,RESISTENCIA AERO
Mar-23,31.4,15.8,RIO COLORADO
Mar-23,31,18.2,RIO CUARTO AERO
Mar-23,23.9,8.5,RIO GALLEGOS AERO
Mar-23,17.5,7,RIO GRANDE B.A.
Mar-23,36.5,22.8,RIVADAVIA
Mar-23,38.6,21.3,ROSARIO AERO
Mar-23,31,15.4,SALTA AERO
Mar-23,31.6,12.6,SAN ANTONIO OESTE AERO
Mar-23,30,17.9,SAN CARLOS (MZA)
Mar-23,37,24.6,SAN FERNANDO AERO
Mar-23,32.6,22,SAN JUAN AERO
Mar-23,22.5,11.2,SAN JULIAN AERO
Mar-23,33,19,SAN LUIS AERO
Mar-23,30.5,18.9,SAN MARTIN (MZA)
Mar-23,27,18.3,SAN RAFAEL AERO
Mar-23,22,11.2,SANTA CRUZ AERO
Mar-23,29,16.3,SANTA ROSA AERO
Mar-23,35.9,,SANTA ROSA DE CONLARA AERO
Mar-23,38.2,22.8,SANTIAGO DEL ESTERO AERO
Mar-23,38.6,21.5,SAUCE VIEJO AERO
Mar-23,37.6,21,SUNCHALES AERO
Mar-23,25.7,15.5,TANDIL AERO
Mar-23,36.5,22,TARTAGAL AERO
Mar-23,37.6,23.8,TERMAS DE RIO HONDO AERO
Mar-23,36.5,21.5,TINOGASTA
Mar-23,30.5,10.5,TRELEW AERO
Mar-23,,18.9,TRENQUE LAUQUEN
Mar-23,26.4,17,TRES ARROYOS
Mar-23,35.7,22.1,TUCUMAN AERO
Mar-23,15.4,6.3,USHUAIA AERO
Mar-23,32,13,USPALLATA
Mar-23,37.1,19,VENADO TUERTO AERO
Mar-23,28.3,16.9,VICTORICA
Mar-23,,13.9,VIEDMA AERO
Mar-23,37.8,23.7,VILLA DE MARIA DEL RIO SECO
Mar-23,36.6,21.6,VILLA DOLORES AERO
Mar-23,28.1,18,VILLA GESELL AERO
Mar-23,30,17.8,VILLA REYNOLDS AERO
Mar-23,31.6,24.1,AEROPARQUE AERO
Mar-23,31.9,13.8,AZUL AERO
Mar-23,28.5,16.4,BAHIA BLANCA AERO
Mar-23,16.2,5.1,BARILOCHE AERO
Mar-23,-12,-16.1,BASE BELGRANO II
Mar-23,5,2.5,BASE CARLINI (EX JUBANY)
Mar-23,4,-2.2,BASE ESPERANZA
Mar-23,0.7,-3.2,BASE MARAMBIO
Mar-23,5.3,0.4,BASE ORCADAS
Mar-23,1.5,-3.8,BASE SAN MARTIN
Mar-23,29.7,12.7,BENITO JUAREZ AERO
Mar-23,21.8,18.8,BERNARDO DE IRIGOYEN AERO
Mar-23,33.7,15,BOLIVAR AERO
Mar-23,33.3,23.8,BUENOS AIRES OBSERVATORIO
Mar-23,,18.8,CAMPO DE MAYO AERO
Mar-23,38,22.4,CATAMARCA AERO
Mar-23,37,21.2,CERES AERO
Mar-23,36,22.2,CHAMICAL AERO
Mar-23,18.2,8.5,CHAPELCO AERO
Mar-23,34,23.5,CHEPES
Mar-23,,20.5,CHILECITO AERO
Mar-23,25,17.8,CIPOLLETTI
Mar-23,25,11.3,COMODORO RIVADAVIA AERO
Mar-23,37.9,21.3,CONCORDIA AERO
Mar-23,34.4,17.4,CORDOBA AERO
Mar-23,36.2,21.2,CORDOBA OBSERVATORIO
Mar-23,27.7,15,CORONEL PRINGLES AERO
Mar-23,26,14.5,CORONEL SUAREZ AERO
Mar-23,34.4,23.5,CORRIENTES AERO
Mar-23,34.4,13.1,DOLORES AERO
Mar-23,17.5,5.9,EL BOLSON AERO
Mar-23,18.9,-0.5,EL CALAFATE AERO
Mar-23,33.5,20.1,EL PALOMAR AERO
Mar-23,,17,EL TREBOL
Mar-23,34,18.8,ESCUELA DE AVIACION MILITAR AERO
Mar-23,17.5,,ESQUEL AERO
Mar-23,34.1,20.1,EZEIZA AERO
Mar-23,35,23,FORMOSA AERO
Mar-23,33.8,17.5,GENERAL PICO AERO
Mar-23,19,6.5,GOBERNADOR GREGORES AERO
Mar-23,38,21.7,GUALEGUAYCHU AERO
Mar-23,25.8,20.6,IGUAZU AERO
Mar-23,36,21.9,ITUZAINGO
Mar-23,34,17,JACHAL
Mar-23,33.1,17.8,JUJUY AERO
Mar-23,31.2,15.1,JUJUY U N
Mar-23,35.8,18.5,JUNIN AERO
Mar-23,31.6,18.8,LA PLATA AERO
Mar-23,21.2,7.9,LA QUIACA OBSERVATORIO
Mar-23,38.2,21.2,LA RIOJA AERO
Mar-23,36.3,16.3,LABOULAYE AERO
Mar-23,,17.1,LAS FLORES
Mar-23,34.9,23.6,LAS LOMITAS
Mar-23,28,15.2,MALARGUE AERO
Mar-23,21.8,,MAQUINCHAO
Mar-23,29.6,12.2,MAR DEL PLATA AERO
Mar-23,37,17.9,MARCOS JUAREZ AERO
Mar-23,34,,MARIANO MORENO AERO
Mar-23,30.3,20.2,MENDOZA AERO
Mar-23,29.4,19.5,MENDOZA OBSERVATORIO
Mar-23,36.5,22,MERCEDES AERO (CTES)
Mar-23,,22,MERLO AERO
Mar-23,30.5,19.5,METAN
Mar-23,,23.3,MONTE CASEROS AERO
Mar-23,33.5,23.2,MORON AERO
Mar-23,25.4,17.1,NEUQUEN AERO
Mar-23,36,16.9,NUEVE DE JULIO
Mar-23,33.5,21,OBERA
Mar-23,31.5,14.1,OLAVARRIA AERO
Mar-23,34.8,22.5,ORAN AERO
Mar-23,37.4,21.4,PARANA AERO
Mar-23,24.1,6.5,PASO DE INDIOS
Mar-23,37.9,22.6,PASO DE LOS LIBRES AERO
Mar-23,35.7,15.1,PEHUAJO AERO
Mar-23,,5.5,PERITO MORENO AERO
Mar-23,24.9,14.8,PIGUE AERO
Mar-23,35.9,19.5,PILAR OBSERVATORIO
Mar-23,34.7,23.3,POSADAS AERO
Mar-23,35.2,20,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Mar-23,22.5,6.4,PUERTO DESEADO AERO
Mar-23,21.8,13.9,PUERTO MADRYN AERO
Mar-23,30.6,22.5,PUNTA INDIO B.A.
Mar-23,37,20,RAFAELA AERO
Mar-23,35.8,21.6,RECONQUISTA AERO
Mar-23,35,22.2,RESISTENCIA AERO
Mar-23,26.6,15.2,RIO COLORADO
Mar-23,33.5,19.4,RIO CUARTO AERO
Mar-23,19.2,3.2,RIO GALLEGOS AERO
Mar-23,12,-1.6,RIO GRANDE B.A.
Mar-23,35,22.8,RIVADAVIA
Mar-23,37.6,19.8,ROSARIO AERO
Mar-23,30.5,15.3,SALTA AERO
Mar-23,26.2,17.3,SAN ANTONIO OESTE AERO
Mar-23,29.8,16.2,SAN CARLOS (MZA)
Mar-23,32,21.8,SAN FERNANDO AERO
Mar-23,34.9,22,SAN JUAN AERO
Mar-23,22,4.4,SAN JULIAN AERO
Mar-23,33.4,20,SAN LUIS AERO
Mar-23,31.5,19.7,SAN MARTIN (MZA)
Mar-23,27.3,18.6,SAN RAFAEL AERO
Mar-23,20,4.5,SANTA CRUZ AERO
Mar-23,30.1,16.3,SANTA ROSA AERO
Mar-23,35,,SANTA ROSA DE CONLARA AERO
Mar-23,36.2,20.3,SANTIAGO DEL ESTERO AERO
Mar-23,38.2,15.5,SAUCE VIEJO AERO
Mar-23,37.6,20,SUNCHALES AERO
Mar-23,30.5,11,TANDIL AERO
Mar-23,35,22.8,TARTAGAL AERO
Mar-23,34.5,22.1,TERMAS DE RIO HONDO AERO
Mar-23,37,19.5,TINOGASTA
Mar-23,27.4,11.9,TRELEW AERO
Mar-23,,17.8,TRENQUE LAUQUEN
Mar-23,30.5,16.4,TRES ARROYOS
Mar-23,33.8,22.6,TUCUMAN AERO
Mar-23,14.9,2.6,USHUAIA AERO
Mar-23,33,13.2,USPALLATA
Mar-23,36.5,17.5,VENADO TUERTO AERO
Mar-23,29.5,17,VICTORICA
Mar-23,,12.3,VIEDMA AERO
Mar-23,36.3,17.6,VILLA DE MARIA DEL RIO SECO
Mar-23,37.5,20.8,VILLA DOLORES AERO
Mar-23,28.4,14,VILLA GESELL AERO
Mar-23,35.2,15.9,VILLA REYNOLDS AERO
Mar-23,30.5,24.8,AEROPARQUE AERO
Mar-23,30.6,15.3,AZUL AERO
Mar-23,30.1,13.8,BAHIA BLANCA AERO
Mar-23,17.2,10.8,BARILOCHE AERO
Mar-23,-11.6,-16.1,BASE BELGRANO II
Mar-23,4.4,1.5,BASE CARLINI (EX JUBANY)
Mar-23,1.2,-2.2,BASE ESPERANZA
Mar-23,-1.8,-3.6,BASE MARAMBIO
Mar-23,4.2,0.3,BASE ORCADAS
Mar-23,2.5,-1.6,BASE SAN MARTIN
Mar-23,29,15.3,BENITO JUAREZ AERO
Mar-23,27.7,19,BERNARDO DE IRIGOYEN AERO
Mar-23,31.1,15.5,BOLIVAR AERO
Mar-23,33.7,23.7,BUENOS AIRES OBSERVATORIO
Mar-23,,18.3,CAMPO DE MAYO AERO
Mar-23,37.5,23.4,CATAMARCA AERO
Mar-23,36,20.5,CERES AERO
Mar-23,35.5,20.5,CHAMICAL AERO
Mar-23,20,11.4,CHAPELCO AERO
Mar-23,32.5,21,CHEPES
Mar-23,,17.8,CHILECITO AERO
Mar-23,30.9,18.3,CIPOLLETTI
Mar-23,22.7,12.3,COMODORO RIVADAVIA AERO
Mar-23,36.6,19.4,CONCORDIA AERO
Mar-23,35,16.3,CORDOBA AERO
Mar-23,36.2,18.5,CORDOBA OBSERVATORIO
Mar-23,27.3,14.3,CORONEL PRINGLES AERO
Mar-23,27.7,14.5,CORONEL SUAREZ AERO
Mar-23,33.8,20.8,CORRIENTES AERO
Mar-23,32.1,16.1,DOLORES AERO
Mar-23,20.2,12.3,EL BOLSON AERO
Mar-23,15.4,6,EL CALAFATE AERO
Mar-23,34.4,20.2,EL PALOMAR AERO
Mar-23,,13.5,EL TREBOL
Mar-23,34.8,16.8,ESCUELA DE AVIACION MILITAR AERO
Mar-23,18,,ESQUEL AERO
Mar-23,34.6,19.3,EZEIZA AERO
Mar-23,34.9,22.3,FORMOSA AERO
Mar-23,29.6,16.5,GENERAL PICO AERO
Mar-23,18.8,6,GOBERNADOR GREGORES AERO
Mar-23,37.1,18.9,GUALEGUAYCHU AERO
Mar-23,26.8,20.8,IGUAZU AERO
Mar-23,33.2,21.5,ITUZAINGO
Mar-23,36.5,12,JACHAL
Mar-23,31.6,18.8,JUJUY AERO
Mar-23,29.8,14.5,JUJUY U N
Mar-23,34.4,16.6,JUNIN AERO
Mar-23,30.9,19.8,LA PLATA AERO
Mar-23,21.1,8.5,LA QUIACA OBSERVATORIO
Mar-23,37.6,19.2,LA RIOJA AERO
Mar-23,33.6,14,LABOULAYE AERO
Mar-23,32.5,17,LAS FLORES
Mar-23,32,20.8,LAS LOMITAS
Mar-23,30.5,11.1,MALARGUE AERO
Mar-23,25,10.4,MAQUINCHAO
Mar-23,26,18.8,MAR DEL PLATA AERO
Mar-23,35.5,13,MARCOS JUAREZ AERO
Mar-23,34.4,,MARIANO MORENO AERO
Mar-23,33.7,20.8,MENDOZA AERO
Mar-23,32.9,18.4,MENDOZA OBSERVATORIO
Mar-23,35.5,21,MERCEDES AERO (CTES)
Mar-23,,21.5,MERLO AERO
Mar-23,29,19,METAN
Mar-23,,22.5,MONTE CASEROS AERO
Mar-23,34.2,22.9,MORON AERO
Mar-23,29.8,16,NEUQUEN AERO
Mar-23,32.6,15.8,NUEVE DE JULIO
Mar-23,33,20,OBERA
Mar-23,30.1,15.5,OLAVARRIA AERO
Mar-23,33,21.9,ORAN AERO
Mar-23,36,20.7,PARANA AERO
Mar-23,22.2,12.2,PASO DE INDIOS
Mar-23,37.4,22.6,PASO DE LOS LIBRES AERO
Mar-23,30.1,15.2,PEHUAJO AERO
Mar-23,,7,PERITO MORENO AERO
Mar-23,26.2,14.5,PIGUE AERO
Mar-23,34.9,16.5,PILAR OBSERVATORIO
Mar-23,33.1,22.4,POSADAS AERO
Mar-23,33.1,17.5,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Mar-23,23.5,8.8,PUERTO DESEADO AERO
Mar-23,27.6,13.6,PUERTO MADRYN AERO
Mar-23,29.2,19.8,PUNTA INDIO B.A.
Mar-23,35.5,18,RAFAELA AERO
Mar-23,34.5,20.8,RECONQUISTA AERO
Mar-23,33.1,18.2,RESISTENCIA AERO
Mar-23,30.8,17,RIO COLORADO
Mar-23,32,16.7,RIO CUARTO AERO
Mar-23,18,6,RIO GALLEGOS AERO
Mar-23,11.4,-1.5,RIO GRANDE B.A.
Mar-23,32,20,RIVADAVIA
Mar-23,35.7,16.7,ROSARIO AERO
Mar-23,28.8,15.6,SALTA AERO
Mar-23,30.5,16.8,SAN ANTONIO OESTE AERO
Mar-23,34.6,14.9,SAN CARLOS (MZA)
Mar-23,32.3,22.2,SAN FERNANDO AERO
Mar-23,36,20.2,SAN JUAN AERO
Mar-23,23,10.5,SAN JULIAN AERO
Mar-23,32.5,18.5,SAN LUIS AERO
Mar-23,35.4,19.3,SAN MARTIN (MZA)
Mar-23,32,15.2,SAN RAFAEL AERO
Mar-23,24.5,8.2,SANTA CRUZ AERO
Mar-23,28.3,18,SANTA ROSA AERO
Mar-23,34,,SANTA ROSA DE CONLARA AERO
Mar-23,33.2,19.8,SANTIAGO DEL ESTERO AERO
Mar-23,35.2,16.1,SAUCE VIEJO AERO
Mar-23,36.8,18,SUNCHALES AERO
Mar-23,29.9,15.1,TANDIL AERO
Mar-23,33.2,22,TARTAGAL AERO
Mar-23,33.4,20.2,TERMAS DE RIO HONDO AERO
Mar-23,37,17,TINOGASTA
Mar-23,27.2,14.9,TRELEW AERO
Mar-23,,16.7,TRENQUE LAUQUEN
Mar-23,27.7,15.3,TRES ARROYOS
Mar-23,32.7,19.1,TUCUMAN AERO
Mar-23,13.5,3.8,USHUAIA AERO
Mar-23,30.5,13,USPALLATA
Mar-23,34.5,17,VENADO TUERTO AERO
Mar-23,27.1,18.4,VICTORICA
Mar-23,,13,VIEDMA AERO
Mar-23,36.6,16.7,VILLA DE MARIA DEL RIO SECO
Mar-23,35,16.5,VILLA DOLORES AERO
Mar-23,26,16.7,VILLA GESELL AERO
Mar-23,33,14,VILLA REYNOLDS AERO
Mar-23,30.6,22.2,AEROPARQUE AERO
Mar-23,30,15.7,AZUL AERO
Mar-23,29.6,17.8,BAHIA BLANCA AERO
Mar-23,19,8,BARILOCHE AERO
Mar-23,-9,-14.3,BASE BELGRANO II
Mar-23,3.4,0.4,BASE CARLINI (EX JUBANY)
Mar-23,1.7,-1.2,BASE ESPERANZA
Mar-23,-0.9,-2.5,BASE MARAMBIO
Mar-23,4.7,0.4,BASE ORCADAS
Mar-23,3.4,-0.8,BASE SAN MARTIN
Mar-23,28.3,17.6,BENITO JUAREZ AERO
Mar-23,28.6,18.2,BERNARDO DE IRIGOYEN AERO
Mar-23,30.6,19.5,BOLIVAR AERO
Mar-23,33,21.8,BUENOS AIRES OBSERVATORIO
Mar-23,,20,CAMPO DE MAYO AERO
Mar-23,34,19.8,CATAMARCA AERO
Mar-23,33.8,20,CERES AERO
Mar-23,33.5,20.5,CHAMICAL AERO
Mar-23,16,12.8,CHAPELCO AERO
Mar-23,33.5,18.5,CHEPES
Mar-23,,17.7,CHILECITO AERO
Mar-23,30.4,17.1,CIPOLLETTI
Mar-23,25,10.4,COMODORO RIVADAVIA AERO
Mar-23,33.9,21,CONCORDIA AERO
Mar-23,30.8,15.1,CORDOBA AERO
Mar-23,32.1,18,CORDOBA OBSERVATORIO
Mar-23,28.9,17.5,CORONEL PRINGLES AERO
Mar-23,27.8,19,CORONEL SUAREZ AERO
Mar-23,28.7,19.7,CORRIENTES AERO
Mar-23,32.7,18.6,DOLORES AERO
Mar-23,23.5,7.2,EL BOLSON AERO
Mar-23,17.9,5,EL CALAFATE AERO
Mar-23,33.8,21.4,EL PALOMAR AERO
Mar-23,,17.5,EL TREBOL
Mar-23,31.4,16.5,ESCUELA DE AVIACION MILITAR AERO
Mar-23,22.5,,ESQUEL AERO
Mar-23,34.3,22.3,EZEIZA AERO
Mar-23,31.7,20.2,FORMOSA AERO
Mar-23,30.1,18,GENERAL PICO AERO
Mar-23,20,5,GOBERNADOR GREGORES AERO
Mar-23,35,19.9,GUALEGUAYCHU AERO
Mar-23,33.6,18.4,IGUAZU AERO
Mar-23,32.8,18,ITUZAINGO
Mar-23,33,13.5,JACHAL
Mar-23,29.4,20.4,JUJUY AERO
Mar-23,25,18.4,JUJUY U N
Mar-23,32,17,JUNIN AERO
Mar-23,32.7,22.1,LA PLATA AERO
Mar-23,23,6.5,LA QUIACA OBSERVATORIO
Mar-23,33,21.5,LA RIOJA AERO
Mar-23,30.2,15.4,LABOULAYE AERO
Mar-23,33,16.5,LAS FLORES
Mar-23,31.9,21.6,LAS LOMITAS
Mar-23,27.8,9.1,MALARGUE AERO
Mar-23,24,8.8,MAQUINCHAO
Mar-23,28.2,17.7,MAR DEL PLATA AERO
Mar-23,31.6,15.6,MARCOS JUAREZ AERO
Mar-23,35,,MARIANO MORENO AERO
Mar-23,33,17,MENDOZA AERO
Mar-23,31.7,15.5,MENDOZA OBSERVATORIO
Mar-23,32.5,20.5,MERCEDES AERO (CTES)
Mar-23,,20.8,MERLO AERO
Mar-23,28.5,19,METAN
Mar-23,,21,MONTE CASEROS AERO
Mar-23,33.7,21.8,MORON AERO
Mar-23,30.2,16,NEUQUEN AERO
Mar-23,33.6,20.5,NUEVE DE JULIO
Mar-23,32.5,20,OBERA
Mar-23,27.6,17.1,OLAVARRIA AERO
Mar-23,30.6,23.4,ORAN AERO
Mar-23,34.4,20.7,PARANA AERO
Mar-23,24.8,6.5,PASO DE INDIOS
Mar-23,33.2,20,PASO DE LOS LIBRES AERO
Mar-23,29.2,20.5,PEHUAJO AERO
Mar-23,,6,PERITO MORENO AERO
Mar-23,27.3,18.4,PIGUE AERO
Mar-23,32.1,16.6,PILAR OBSERVATORIO
Mar-23,33,21.1,POSADAS AERO
Mar-23,27,21,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Mar-23,20,5,PUERTO DESEADO AERO
Mar-23,21.4,11,PUERTO MADRYN AERO
Mar-23,29.8,21.8,PUNTA INDIO B.A.
Mar-23,33.5,18,RAFAELA AERO
Mar-23,32.1,21.5,RECONQUISTA AERO
Mar-23,27.1,18.4,RESISTENCIA AERO
Mar-23,,,RIO COLORADO
Mar-23,28.6,14.7,RIO CUARTO AERO
Mar-23,21.5,3,RIO GALLEGOS AERO
Mar-23,13.8,2,RIO GRANDE B.A.
Mar-23,32,23.8,RIVADAVIA
Mar-23,34.2,19,ROSARIO AERO
Mar-23,28.6,19.1,SALTA AERO
Mar-23,32,18.2,SAN ANTONIO OESTE AERO
Mar-23,31.5,13.7,SAN CARLOS (MZA)
Mar-23,33,18.6,SAN FERNANDO AERO
Mar-23,36,17,SAN JUAN AERO
Mar-23,24,5.2,SAN JULIAN AERO
Mar-23,32.4,15,SAN LUIS AERO
Mar-23,34.4,16.9,SAN MARTIN (MZA)
Mar-23,31,13.3,SAN RAFAEL AERO
Mar-23,21,2.8,SANTA CRUZ AERO
Mar-23,30.6,18,SANTA ROSA AERO
Mar-23,32.7,,SANTA ROSA DE CONLARA AERO
Mar-23,33.4,20,SANTIAGO DEL ESTERO AERO
Mar-23,35.4,18.8,SAUCE VIEJO AERO
Mar-23,33.6,18.9,SUNCHALES AERO
Mar-23,28.8,15.1,TANDIL AERO
Mar-23,30.5,21.9,TARTAGAL AERO
Mar-23,32.7,20.3,TERMAS DE RIO HONDO AERO
Mar-23,34,20.2,TINOGASTA
Mar-23,26.4,10.1,TRELEW AERO
Mar-23,,18.4,TRENQUE LAUQUEN
Mar-23,31.3,17.7,TRES ARROYOS
Mar-23,30.4,19,TUCUMAN AERO
Mar-23,12.9,2.9,USHUAIA AERO
Mar-23,30.3,14.6,USPALLATA
Mar-23,30.5,16,VENADO TUERTO AERO
Mar-23,30.8,14.7,VICTORICA
Mar-23,,17.4,VIEDMA AERO
Mar-23,31,16.2,VILLA DE MARIA DEL RIO SECO
Mar-23,32.9,14.8,VILLA DOLORES AERO
Mar-23,29.9,19.2,VILLA GESELL AERO
Mar-23,29,11.2,VILLA REYNOLDS AERO
Mar-23,32.1,25.1,AEROPARQUE AERO
Mar-23,35.8,22.5,AZUL AERO
Mar-23,38,24.6,BAHIA BLANCA AERO
Mar-23,21.1,13.4,BARILOCHE AERO
Mar-23,-9.5,-13.6,BASE BELGRANO II
Mar-23,3.8,2,BASE CARLINI (EX JUBANY)
Mar-23,2.6,0.1,BASE ESPERANZA
Mar-23,0.7,-1.4,BASE MARAMBIO
Mar-23,2.2,0.4,BASE ORCADAS
Mar-23,4.7,0.6,BASE SAN MARTIN
Mar-23,35.7,21.9,BENITO JUAREZ AERO
Mar-23,27.6,15.9,BERNARDO DE IRIGOYEN AERO
Mar-23,37.9,21.5,BOLIVAR AERO
Mar-23,33.6,25.4,BUENOS AIRES OBSERVATORIO
Mar-23,,24,CAMPO DE MAYO AERO
Mar-23,37,27.4,CATAMARCA AERO
Mar-23,35,21.4,CERES AERO
